id,created,modified,account,city_name,census_number,rate,county_code,exemption_limit,discount_limit,discount,discount_type,message_for_rules_not_used_in_calculations,discount_hakka_text,exemption_hakka_text
3905,2021-11-04 14:44:34,2021-11-04 14:44:34,7607,Sajógalgóc,510171,2.0,5,,,,,,,
3904,2021-11-04 14:44:34,2021-11-04 14:44:34,7606,Sajóecseg,527331,1.5,5,,,,,,,
3903,2021-11-04 14:44:34,2021-11-04 14:44:34,7605,Sajóbábony,503504,2.0,5,2500000.0,,,,,,"# Mentes a helyi iparűzési adó megfizetése alól az a vállalkozó, aki az önkormányzat illetékességi területén állandó jellegű iparűzési tevékenységet végez és a vállalkozási szintű adóalapja éves szinten nem haladja meg a 2,5 millió forintot"
3902,2021-11-04 14:44:34,2021-11-04 14:44:34,7604,Rudolftelep,534120,1.5,5,,,,,,,
3901,2021-11-04 14:44:34,2021-11-04 14:44:34,7603,Rudabánya,523029,1.5,5,,,,,,,
3900,2021-11-04 14:44:34,2021-11-04 14:44:34,7602,Ricse,519220,2.0,5,,,,,,,
3899,2021-11-04 14:44:34,2021-11-04 14:44:34,,Révleányvár,509317,0.0,5,,,,,,,
3898,2021-11-04 14:44:34,2021-11-04 14:44:34,7601,Répáshuta,531884,2.0,5,,,,,,,
3897,2021-11-04 14:44:34,2021-11-04 14:44:34,7600,Regéc,508402,1.5,5,,,,,,,
3896,2021-11-04 14:44:34,2021-11-04 14:44:34,7599,Rátka,512469,2.0,5,,,,,,,
3895,2021-11-04 14:44:34,2021-11-04 14:44:34,7598,Rásonysápberencs,531909,1.0,5,,,,,,,
3894,2021-11-04 14:44:34,2021-11-04 14:44:34,7597,Rakacaszend,516133,2.0,5,,,,,,,
3893,2021-11-04 14:44:34,2021-11-04 14:44:34,7596,Rakaca,529717,2.0,5,,,,,,,
3892,2021-11-04 14:44:34,2021-11-04 14:44:34,7595,Ragály,506053,2.0,5,,,,,,,
3891,2021-11-04 14:44:34,2021-11-04 14:44:34,7594,Radostyán,521193,2.0,5,,,,,,,
3890,2021-11-04 14:44:34,2021-11-04 14:44:34,7593,Putnok,527410,2.0,5,,,,,,,
3889,2021-11-04 14:44:34,2021-11-04 14:44:34,7592,Pusztaradvány,515413,2.0,5,,,,,,,
3888,2021-11-04 14:44:34,2021-11-04 14:44:34,7591,Pusztafalu,517048,2.0,5,,,,,,,
3887,2021-11-04 14:44:34,2021-11-04 14:44:34,7590,Prügy,521272,2.0,5,2000000.0,,,,,,"# Adómentes az állandó jelleggel végzett iparűzési tevékenység esetén az az adóalany, akinek a vállalkozási szintű adóalapja a 2 millió forintot az adóévben nem haladja meg."
3885,2021-11-04 14:44:34,2021-11-04 14:44:34,7588,Perecse,532683,2.0,5,,,,,,,
3884,2021-11-04 14:44:34,2021-11-04 14:44:34,7587,Pere,524420,2.0,5,,,,,,,
3883,2021-11-04 14:44:34,2021-11-04 14:44:34,7586,Parasznya,526745,2.0,5,2500000.0,,,,,,# Vállalkozási szintű adóalapja nem haladja meg
3882,2021-11-04 14:44:34,2021-11-04 14:44:34,16788,Pányok,524730,1.5,5,,,,,,,
3881,2021-11-04 14:44:34,2021-11-04 14:44:34,7585,Pamlény,512371,2.0,5,,,,,,,
3880,2021-11-04 14:44:34,2021-11-04 14:44:34,7584,Pálháza,512362,2.0,5,,,,,,,
3879,2021-11-04 14:44:34,2021-11-04 14:44:34,7583,Pácin,515893,1.4,5,,,,,,,
3878,2021-11-04 14:44:34,2021-11-04 14:44:34,7582,Ózd,514492,2.0,5,1000000.0,,,,,,"# Helyi iparűzési adómentesség azt a vállalkozót illeti meg, akinek a Htv. 39. § (1) bek. a 39/A § vagy 39/B. § alapján számított vállalkozási szintű adóalapja nem haladja meg az 1 millió forintot."
3877,2021-11-04 14:44:34,2021-11-04 14:44:34,7581,Oszlár,502866,1.4,5,,,,,,,
3876,2021-11-04 14:44:34,2021-11-04 14:44:34,7580,Ormosbánya,534069,1.8,5,,,,,,,
3875,2021-11-04 14:44:34,2021-11-04 14:44:34,7579,Ónod,522628,1.6,5,,,,,,,
3874,2021-11-04 14:44:34,2021-11-04 14:44:34,7578,Onga,522558,2.0,5,,,,,,,
3873,2021-11-04 14:44:34,2021-11-04 14:44:34,7577,Olaszliszka,531778,1.5,5,,,,,,,
3872,2021-11-04 14:44:34,2021-11-04 14:44:34,7576,Nyomár,504215,2.0,5,,,,,,,
3871,2021-11-04 14:44:34,2021-11-04 14:44:34,7575,Nyíri,526435,1.0,5,,,,,,,
3870,2021-11-04 14:44:34,2021-11-04 14:44:34,7574,Nyésta,504419,0.0,5,,,,,,,
3869,2021-11-04 14:44:34,2021-11-04 14:44:34,7573,Nyékládháza,512885,2.0,5,,,,,,,
3868,2021-11-04 14:44:34,2021-11-04 14:44:34,7572,Novajidrány,527191,2.0,5,2500000.0,,,,,,"# Mentes a helyi iparűzési adó megfizetése alól az a vállalkozó akinek/amelynek a Htv. 39. § (1) bekezdés, illetőleg a 39/A. § vagy 39/B. § alapján számított (vállalkozási szintű) adóalapja nem haladja meg a 2,5 millió forintot."
3867,2021-11-04 14:44:34,2021-11-04 14:44:34,7571,Nemesbikk,505245,2.0,5,,,,,,,
3866,2021-11-04 14:44:34,2021-11-04 14:44:34,7570,Nekézseny,528033,2.0,5,,,,,,,
3865,2021-11-04 14:44:34,2021-11-04 14:44:34,7569,Négyes,524156,2.0,5,,,,,,,
3864,2021-11-04 14:44:34,2021-11-04 14:44:34,7568,Nagyrozvágy,533181,0.5,5,,,,,,,
3863,2021-11-04 14:44:34,2021-11-04 14:44:34,7567,Nagykinizs,526505,1.5,5,,,,,,,
3862,2021-11-04 14:44:34,2021-11-04 14:44:34,7566,Nagyhuta,515468,1.8,5,,,,,,,
3861,2021-11-04 14:44:34,2021-11-04 14:44:34,7565,Nagycsécs,505582,1.6,5,,,,,,,
3860,2021-11-04 14:44:34,2021-11-04 14:44:34,7564,Nagybarca,529188,2.0,5,,,,,,,
3859,2021-11-04 14:44:34,2021-11-04 14:44:34,7563,Muhi,502158,2.0,5,,,,,,,
3858,2021-11-04 14:44:34,2021-11-04 14:44:34,7562,Múcsony,521546,2.0,5,,,,,,,
3857,2021-11-04 14:44:34,2021-11-04 14:44:34,7561,Monok,507825,1.6,5,,,,,,,
3856,2021-11-04 14:44:34,2021-11-04 14:44:34,,Monaj,509016,0.0,5,,,,,,,
3855,2021-11-04 14:44:34,2021-11-04 14:44:34,7560,Mogyoróska,510968,1.5,5,,,,,,,
3854,2021-11-04 14:44:34,2021-11-04 14:44:34,7559,Miskolc,530456,2.0,5,1000000.0,,,,,,"# Mentesül a helyi iparűzési adó megfizetése alól \u2013 a Htv. 3. § (2) bekezdésében és 3/A. §-ban meghatározottakon túlmenően \u2013 az a vállalkozó, akinek a Htv. 39. § (1) bekezdése, illetőleg a 39/A. § vagy 39/B. § alapján számított (vállalkozási szintű) adóalapja nem haladja meg az 1 millió Ft-ot."
3853,2021-11-04 14:44:34,2021-11-04 14:44:34,7558,Mikóháza,524253,1.5,5,,,,,,,
3852,2021-11-04 14:44:34,2021-11-04 14:44:34,7557,Mezőzombor,503443,2.0,5,,,,,,,
3851,2021-11-04 14:44:34,2021-11-04 14:44:34,7556,Mezőnyárád,511749,2.0,5,,,,,,,
3850,2021-11-04 14:44:34,2021-11-04 14:44:34,7555,Mezőnagymihály,518379,1.6,5,1000000.0,,,,,,# mentes a helyi iparűzési adó megfizetése alól akinek az Art. szerinti nettó árbevétele nem haladja meg az évi 1 millió Ft-ot
3849,2021-11-04 14:44:34,2021-11-04 14:44:34,7554,Mezőkövesd,519433,2.0,5,,1000000.0,25.0,0,,"# Adókedvezmény illeti meg azt a vállalkozót, akinek tárgyévi vállalkozási szintű adóalapja az 1 millió Ft-ot nem haladja meg. Az adókedvezmény mértéke az adó 25 %-a.",
3848,2021-11-04 14:44:34,2021-11-04 14:44:34,7553,Mezőkeresztes,511323,2.0,5,,,,,,,
3847,2021-11-04 14:44:34,2021-11-04 14:44:34,7552,Mezőcsát,513833,1.8,5,,,,,,,
3846,2021-11-04 14:44:34,2021-11-04 14:44:34,7551,Meszes,511758,1.2,5,,,,,,,
3845,2021-11-04 14:44:34,2021-11-04 14:44:34,7550,Méra,525618,2.0,5,,,,,,,
3844,2021-11-04 14:44:34,2021-11-04 14:44:34,7549,Megyaszó,521768,1.5,5,,,,,,,
3843,2021-11-04 14:44:34,2021-11-04 14:44:34,7548,Martonyi,502024,2.0,5,,,,,,,
3842,2021-11-04 14:44:34,2021-11-04 14:44:34,7547,Mályinka,514915,2.0,5,,,,,,,
3841,2021-11-04 14:44:34,2021-11-04 14:44:34,7546,Mályi,527395,2.0,5,,,,,,,
3840,2021-11-04 14:44:34,2021-11-04 14:44:34,7545,Makkoshotyka,519600,2.0,5,,,,,,,
3839,2021-11-04 14:44:34,2021-11-04 14:44:34,7544,Mád,503902,2.0,5,,,,,,,
3838,2021-11-04 14:44:34,2021-11-04 14:44:34,7543,Litka,528219,1.0,5,,,,,,,
3837,2021-11-04 14:44:34,2021-11-04 14:44:34,7542,Lénárddaróc,507038,2.0,5,,,,,,,
3836,2021-11-04 14:44:34,2021-11-04 14:44:34,7541,Léh,503531,1.0,5,,,,,,,
3835,2021-11-04 14:44:34,2021-11-04 14:44:34,7540,Legyesbénye,511660,1.7,5,,,,,,,
3834,2021-11-04 14:44:34,2021-11-04 14:44:34,7539,Lak,515857,1.7,5,,,,,,,
3833,2021-11-04 14:44:34,2021-11-04 14:44:34,,Ládbesenyő,526231,0.0,5,,,,,,,
3832,2021-11-04 14:44:34,2021-11-04 14:44:34,7538,Lácacséke,520844,2.0,5,,,,,,,
3831,2021-11-04 14:44:34,2021-11-04 14:44:34,7537,Kurityán,511819,2.0,5,,,,,,,
3830,2021-11-04 14:44:34,2021-11-04 14:44:34,,Kupa,518722,0.0,5,,,,,,,
3829,2021-11-04 14:44:34,2021-11-04 14:44:34,7536,Krasznokvajda,519576,2.0,5,,,,,,,
3828,2021-11-04 14:44:34,2021-11-04 14:44:34,7535,Köröm,526602,2.0,5,,,,,,,
3827,2021-11-04 14:44:34,2021-11-04 14:44:34,7534,Kovácsvágás,528547,2.0,5,,,,,,,
3826,2021-11-04 14:44:34,2021-11-04 14:44:34,,Korlát,522956,0.0,5,,,,,,,
3825,2021-11-04 14:44:34,2021-11-04 14:44:34,7533,Kondó,532498,2.0,5,,,,,,,
3824,2021-11-04 14:44:34,2021-11-04 14:44:34,,Komlóska,516559,0.0,5,,,,,,,
3823,2021-11-04 14:44:34,2021-11-04 14:44:34,7532,Komjáti,510612,1.0,5,,,,,,,
3822,2021-11-04 14:44:34,2021-11-04 14:44:34,7531,Kistokaj,512399,1.8,5,,,,,,,
3821,2021-11-04 14:44:34,2021-11-04 14:44:34,7530,Kissikátor,514702,1.4,5,,,,,,,
3820,2021-11-04 14:44:34,2021-11-04 14:44:34,7529,Kisrozvágy,511448,1.0,5,,,,,,,
3819,2021-11-04 14:44:34,2021-11-04 14:44:34,7528,Kiskinizs,503762,2.0,5,,,,,,,
3818,2021-11-04 14:44:34,2021-11-04 14:44:34,7527,Kishuta,528875,1.2,5,,,,,,,
3817,2021-11-04 14:44:34,2021-11-04 14:44:34,7526,Kisgyőr,522840,2.0,5,,,,,,,
3816,2021-11-04 14:44:34,2021-11-04 14:44:34,7525,Kiscsécs,517349,2.0,5,,,,,,,
3815,2021-11-04 14:44:34,2021-11-04 14:44:34,7524,Királd,532090,2.0,5,,,,,,,
3814,2021-11-04 14:44:34,2021-11-04 14:44:34,7523,Kesznyéten,529249,2.0,5,,,,,,,
3813,2021-11-04 14:44:34,2021-11-04 14:44:34,7522,Keresztéte,517066,2.0,5,,,,,,,
3812,2021-11-04 14:44:34,2021-11-04 14:44:34,7521,Kenézlő,505458,2.0,5,,,,,,,
3811,2021-11-04 14:44:34,2021-11-04 14:44:34,7520,Kelemér,512034,2.0,5,2500000.0,,,,,,
3810,2021-11-04 14:44:34,2021-11-04 14:44:34,7519,Kéked,515264,1.4,5,,,,,,,
3809,2021-11-04 14:44:34,2021-11-04 14:44:34,7518,Kázsmárk,513374,1.0,5,,,,,,,
3808,2021-11-04 14:44:34,2021-11-04 14:44:34,7517,Kazincbarcika,506691,2.0,5,1000000.0,,,,,,"# Adómentesség illeti meg \u2013atevékenységét ideiglenes jelleggel végző adóalany kivételével \u2013azt a vállalkozót, akinek a helyi adókról szóló 1990. évi C. törvény 39. § (1) bekezdés, illetőleg a 39/A. § vagy 39/B. § alapján számított vállalkozási szintű adóalapja nem haladja meg az 1 millióFt-ot."
3807,2021-11-04 14:44:34,2021-11-04 14:44:34,7516,Karos,530508,1.5,5,,,,,,,
3806,2021-11-04 14:44:34,2021-11-04 14:44:34,7515,Karcsa,521218,1.5,5,,,,,,,
3805,2021-11-04 14:44:34,2021-11-04 14:44:34,7514,Kány,525742,2.0,5,,,,,,,
3804,2021-11-04 14:44:34,2021-11-04 14:44:34,,Kánó,507764,0.0,5,,,,,,,
3803,2021-11-04 14:44:34,2021-11-04 14:44:34,7513,Kács,532993,2.0,5,,,,,,,
3802,2021-11-04 14:44:34,2021-11-04 14:44:34,7512,Jósvafő,515680,2.0,5,2500000.0,,,,,,"# Mentes az adófizetési kötelezettség alól az a vállalkozó, akinek az adóévben elért összes (vállalkozási szintű) adóalapja a 2.500.000 Ft-ot nem haladja meg"
3801,2021-11-04 14:44:34,2021-11-04 14:44:34,,Járdánháza,526657,0.0,5,,,,,,,
3800,2021-11-04 14:44:34,2021-11-04 14:44:34,7511,Jákfalva,520233,2.0,5,,,,,,,
3799,2021-11-04 14:44:34,2021-11-04 14:44:34,7510,Izsófalva,505591,2.0,5,,,,,,,
3798,2021-11-04 14:44:34,2021-11-04 14:44:34,,Irota,505005,0.0,5,,,,,,,
3797,2021-11-04 14:44:34,2021-11-04 14:44:34,7509,Ináncs,508086,2.0,5,,2500000.0,50.0,0,,"# 5.§ (1)Az adókedvezmény azt a vállalkozót illeti meg, akinek/amelynek a Htv. 39. § (1) bekezdés, illetőleg a 39/A. § vagy 39/B. § alapján számított (vállalkozási szintű) adóalapja nem haladja meg a 2,5 millió Ft-ot. (2) Az adókedvezmény mértéke az egyébként fizetendő adó 50%-a.",
3796,2021-11-04 14:44:34,2021-11-04 14:44:34,7508,Imola,516577,2.0,5,,,,,,,
3795,2021-11-04 14:44:34,2021-11-04 14:44:34,7507,Igrici,525399,2.0,5,,,,,,,
3794,2021-11-04 14:44:34,2021-11-04 14:44:34,7506,Homrogd,521236,1.2,5,,,,,,,
3793,2021-11-04 14:44:34,2021-11-04 14:44:34,7505,Hollóháza,531167,2.0,5,,,,,,,
3792,2021-11-04 14:44:34,2021-11-04 14:44:34,7504,Hidvégardó,525672,1.7,5,,,,,,,
3791,2021-11-04 14:44:34,2021-11-04 14:44:34,7503,Hidasnémeti,511697,2.0,5,,,,,,,
3790,2021-11-04 14:44:34,2021-11-04 14:44:34,7502,Hét,508004,1.6,5,,,,,,,
3789,2021-11-04 14:44:34,2021-11-04 14:44:34,7501,Hernádvécse,519840,2.0,5,,,,,,,
3788,2021-11-04 14:44:34,2021-11-04 14:44:34,7500,Hernádszurdok,524970,2.0,5,,,,,,"# Állandó jelleggel végzett iparűzési tevékenység esetén, amennyiben az adóalany adóalapja nem haladja meg a 2,5 millió ft-ot, a 8 § (1) bekezdésben meghatározott adómérték 1,5 % feletti részét nem kell megfizetni.",
3787,2021-11-04 14:44:34,2021-11-04 14:44:34,7499,Hernádszentandrás,517136,1.5,5,,2500000.0,50.0,0,,"# 5.§ (1)Az adókedvezmény azt a vállalkozót illeti meg, akinek/amelynek a Htv. 39. § (1) bekezdés, illetőleg a 39/A. § vagy 39/B. § alapján számított (vállalkozási szintű) adóalapja nem haladja meg a 2,5 millió Ft-ot. (2) Az adókedvezmény mértéke az egyébként fizetendő adó 50%-a.",
3786,2021-11-04 14:44:34,2021-11-04 14:44:34,7498,Hernádpetri,524882,2.0,5,,,,,,,
3785,2021-11-04 14:44:34,2021-11-04 14:44:34,7497,Hernádnémeti,531200,1.8,5,,,,,,,
3784,2021-11-04 14:44:34,2021-11-04 14:44:34,7496,Hernádkércs,521829,2.0,5,,,,,,,
3783,2021-11-04 14:44:34,2021-11-04 14:44:34,7495,Hernádkak,524165,1.8,5,,,,,,,
3782,2021-11-04 14:44:34,2021-11-04 14:44:34,7494,Hernádcéce,509399,2.0,5,,,,,,,
3781,2021-11-04 14:44:34,2021-11-04 14:44:34,,Hernádbűd,515839,0.0,5,,,,,,,
3780,2021-11-04 14:44:34,2021-11-04 14:44:34,,Hercegkút,530137,0.0,5,,,,,,,
3779,2021-11-04 14:44:34,2021-11-04 14:44:34,7493,Hejőszalonta,512159,2.0,5,,,,,,,
3778,2021-11-04 14:44:34,2021-11-04 14:44:34,7492,Hejőpapi,516780,2.0,5,,,,,,,
3777,2021-11-04 14:44:34,2021-11-04 14:44:34,7491,Hejőkürt,502282,1.8,5,,,,,,,
3776,2021-11-04 14:44:34,2021-11-04 14:44:34,7490,Hejőkeresztúr,504604,2.0,5,,,,,,,
3775,2021-11-04 14:44:34,2021-11-04 14:44:34,7489,Hejőbába,506655,2.0,5,,,,,,,
3774,2021-11-04 14:44:34,2021-11-04 14:44:34,,Hejce,522187,0.0,5,,,,,,,
3773,2021-11-04 14:44:34,2021-11-04 14:44:34,7488,Hegymeg,502468,2.0,5,,,,,,,
3772,2021-11-04 14:44:34,2021-11-04 14:44:34,7487,Harsány,505847,2.0,5,,,,,,,
3771,2021-11-04 14:44:34,2021-11-04 14:44:34,,Háromhuta,512706,0.0,5,,,,,,,
3770,2021-11-04 14:44:34,2021-11-04 14:44:34,7486,Hangony,525104,1.5,5,,,,,,,
3769,2021-11-04 14:44:34,2021-11-04 14:44:34,7485,Hangács,511226,2.0,5,,,,,,,
3768,2021-11-04 14:44:34,2021-11-04 14:44:34,7484,Halmaj,527942,2.0,5,,,,,,,
3767,2021-11-04 14:44:34,2021-11-04 14:44:34,7483,Györgytarló,505069,2.0,5,,,,,,,
3766,2021-11-04 14:44:34,2021-11-04 14:44:34,,Göncruszka,518643,0.0,5,,,,,,,
3765,2021-11-04 14:44:34,2021-11-04 14:44:34,7482,Gönc,515936,2.0,5,,,,,,,
3764,2021-11-04 14:44:34,2021-11-04 14:44:34,7481,Gömörszőlős,509706,2.0,5,2500000.0,,,,,,# Adóévben elért összes vállalkozási szintű adóalapja a 2 500 000 forintot nem haladja meg.
3763,2021-11-04 14:44:34,2021-11-04 14:44:34,7480,Golop,513134,2.0,5,,,,,,,# Amennyiben nem haladja meg a 20000000.- Ft-ot
3762,2021-11-04 14:44:34,2021-11-04 14:44:34,7479,Girincs,521564,2.0,5,,,,,,,
3761,2021-11-04 14:44:34,2021-11-04 14:44:34,7478,Gibárt,520969,2.0,5,,,,,,,
3760,2021-11-04 14:44:34,2021-11-04 14:44:34,7477,Gesztely,515608,2.0,5,,,,,,,
3759,2021-11-04 14:44:34,2021-11-04 14:44:34,7476,Gelej,523719,2.0,5,,,,,,,
3758,2021-11-04 14:44:34,2021-11-04 14:44:34,7475,Garadna,510904,2.0,5,1500000.0,,,,,,"# Mentes a helyi iparűzési adó megfizetése alól az a vállakozó akinek/amelynek a Htv. 39. § (1) bekezdés, illetőleg a 39/A. § vagy 39/B. § alapján számytott (vállalkozási szintű) adóalapja nem haladja meg az 1,5 millió forintot."
3757,2021-11-04 14:44:34,2021-11-04 14:44:34,,Galvács,519293,0.0,5,,,,,,,
3756,2021-11-04 14:44:34,2021-11-04 14:44:34,,Gagyvendégi,503744,0.0,5,,,,,,,
3755,2021-11-04 14:44:34,2021-11-04 14:44:34,7474,Gagybátor,528307,2.0,5,1000000.0,,,,,,# Adóalap nem haladja meg az 1.000.000 - Ft.- ot.
3754,2021-11-04 14:44:34,2021-11-04 14:44:34,7473,Gagyapáti,528732,1.0,5,,,,,,,
3753,2021-11-04 14:44:34,2021-11-04 14:44:34,,Gadna,505494,0.0,5,,,,,,,
3752,2021-11-04 14:44:34,2021-11-04 14:44:34,7472,Füzérradvány,510366,1.8,5,,,,,,,
3751,2021-11-04 14:44:34,2021-11-04 14:44:34,7471,Füzérkomlós,511378,1.0,5,,,,,,,
3750,2021-11-04 14:44:34,2021-11-04 14:44:34,7470,Füzérkajata,506460,1.8,5,,,,,,,
3749,2021-11-04 14:44:34,2021-11-04 14:44:34,,Füzér,517109,0.0,5,,,,,,,
3748,2021-11-04 14:44:34,2021-11-04 14:44:34,7469,Fulókércs,522123,2.0,5,,,,,,,
3747,2021-11-04 14:44:34,2021-11-04 14:44:34,7468,Forró,530483,1.8,5,,,,,,,
3746,2021-11-04 14:44:34,2021-11-04 14:44:34,,Fony,517932,0.0,5,,,,,,,
3745,2021-11-04 14:44:34,2021-11-04 14:44:34,7467,Filkeháza,525238,1.8,5,,,,,,,
3744,2021-11-04 14:44:34,2021-11-04 14:44:34,7466,Felsőzsolca,502848,2.0,5,,,,,,,
3743,2021-11-04 14:44:34,2021-11-04 14:44:34,7465,Felsővadász,523533,1.0,5,,,,,,,
3742,2021-11-04 14:44:34,2021-11-04 14:44:34,7464,Felsőtelekes,531671,2.0,5,,,,,,,
3741,2021-11-04 14:44:34,2021-11-04 14:44:34,7463,Felsőregmec,507588,1.0,5,,,,,,,
3740,2021-11-04 14:44:34,2021-11-04 14:44:34,7462,Felsőnyárád,532762,1.8,5,,,,,,,
3739,2021-11-04 14:44:34,2021-11-04 14:44:34,7461,Felsőkelecsény,531723,2.0,5,,,,,,,
3738,2021-11-04 14:44:34,2021-11-04 14:44:34,7460,Felsőgagy,529708,1.0,5,,,,,,,
3737,2021-11-04 14:44:34,2021-11-04 14:44:34,7459,Felsődobsza,509742,2.0,5,,,,,,,
3736,2021-11-04 14:44:34,2021-11-04 14:44:34,7458,Felsőberecki,508174,2.0,5,,,,,,,
3735,2021-11-04 14:44:34,2021-11-04 14:44:34,7457,Farkaslyuk,534272,1.6,5,,,,,,,
3734,2021-11-04 14:44:34,2021-11-04 14:44:34,7456,Fancsal,512557,1.0,5,,,,,,,
3733,2021-11-04 14:44:34,2021-11-04 14:44:34,7455,Fáj,502741,2.0,5,,,,,,,
3732,2021-11-04 14:44:34,2021-11-04 14:44:34,7454,Erdőhorváti,522503,1.5,5,2500000.0,,,,,,"# Mentes a helyi iparűzési adó alól az a vállalkozó akinek/amelynek a helyi adókról szóló tv. alapján számított vállalkozási szintű adóalapja nem haladja meg a 2,5 M Ft-ot."
3731,2021-11-04 14:44:34,2021-11-04 14:44:34,7453,Erdőbénye,525326,1.5,5,,,,,,,
3730,2021-11-04 14:44:34,2021-11-04 14:44:34,7452,Encs,533048,2.0,5,,,,,,,
3729,2021-11-04 14:44:34,2021-11-04 14:44:34,7451,Emőd,504677,2.0,5,2000000.0,,,,,,"# Az adó alapja a 2.000.000,-Ft-ot nem haladja meg"
3727,2021-11-04 14:44:34,2021-11-04 14:44:34,7449,Egerlövő,505865,2.0,5,,1000000.0,25.0,0,,,# adóalap nem haladja meg az 1 millió Ft-ot
3726,2021-11-04 14:44:34,2021-11-04 14:44:34,7448,Edelény,510728,2.0,5,159999.0,,,,,,"# Mentesül a vállalkozó az iparűzési adófizetési kötelezettség alól azon adóév után, amelyben a vállalkozási szintű éves adóalapja a 160.000.- Ft-tot nem éri el."
3725,2021-11-04 14:44:34,2021-11-04 14:44:34,,Dubicsány,527669,0.0,5,,,,,,,
3724,2021-11-04 14:44:34,2021-11-04 14:44:34,7447,Dövény,506123,2.0,5,,,,,,,
3723,2021-11-04 14:44:34,2021-11-04 14:44:34,7446,Domaháza,525690,1.0,5,,,,,,,
3722,2021-11-04 14:44:34,2021-11-04 14:44:34,7445,Detek,510524,1.5,5,2500000.0,,,,,,"# Az a vállalkozó, akinek a vállalkozási szintű adóalapja nem haladja meg a 2,5 millió Forintot"
3721,2021-11-04 14:44:34,2021-11-04 14:44:34,7444,Dédestapolcsány,504686,2.0,5,,,,,,,
3720,2021-11-04 14:44:34,2021-11-04 14:44:34,7443,Debréte,531954,2.0,5,,,,,,,
3719,2021-11-04 14:44:34,2021-11-04 14:44:34,,Dámóc,507719,0.0,5,,,,,,,
3718,2021-11-04 14:44:34,2021-11-04 14:44:34,19835,Damak,511350,1.0,5,159999.0,,,,,,"# Mentesül a vállalkozó az iparűzési adófizetési kötelezettség alól azon adóév után, amelyben a vállalkozási szintű éves adóalapja a 160.000.- Ft-ot nem éri el."
3717,2021-11-04 14:44:34,2021-11-04 14:44:34,7442,Csokvaomány,514289,1.0,5,,,,,,,
3716,2021-11-04 14:44:34,2021-11-04 14:44:34,7441,Csobaj,520774,2.0,5,,,,,,,
3715,2021-11-04 14:44:34,2021-11-04 14:44:34,7440,Csobád,505333,2.0,5,,,,,,,
3714,2021-11-04 14:44:34,2021-11-04 14:44:34,7439,Csincse,534111,2.0,5,,,,,,,
3713,2021-11-04 14:44:34,2021-11-04 14:44:34,16692,Csernely,528459,1.0,5,,,,,,,
3712,2021-11-04 14:44:34,2021-11-04 14:44:34,7438,Cserépváralja,525575,2.0,5,,,,,,,
3711,2021-11-04 14:44:34,2021-11-04 14:44:34,7437,Cserépfalu,506974,2.0,5,,,,,,,
3710,2021-11-04 14:44:34,2021-11-04 14:44:34,7436,Csenyéte,508493,1.0,5,,,,,,,
3709,2021-11-04 14:44:34,2021-11-04 14:44:34,7435,Cigánd,503939,2.0,5,,,,,,,
3708,2021-11-04 14:44:34,2021-11-04 14:44:34,7434,Büttös,523977,2.0,5,,,,,,,
3707,2021-11-04 14:44:34,2021-11-04 14:44:34,7433,Bükkzsérc,532887,2.0,5,,,,,,,
3706,2021-11-04 14:44:34,2021-11-04 14:44:34,7432,Bükkszentkereszt,508022,2.0,5,,,,,,,
3705,2021-11-04 14:44:34,2021-11-04 14:44:34,,Bükkmogyorósd,519406,0.0,5,,,,,,,
3704,2021-11-04 14:44:34,2021-11-04 14:44:34,7431,Bükkaranyos,527890,1.5,5,,,,,,,
3703,2021-11-04 14:44:34,2021-11-04 14:44:34,7430,Bükkábrány,513596,2.0,5,,,,,,,
3702,2021-11-04 14:44:34,2021-11-04 14:44:34,7429,Bőcs,505306,2.0,5,2500000.0,,,,,# 10.§ (3) A helyi adókról szóló 1990. évi C. törvény 39/D §-ában foglalt adóalap mentesség igénybe vehető. (4) a vállalkozó orvosokat mentesíti az iparűzési adó alól.,"# 10. § (1) Az adóalany a 1990.évi C. tv. 39/A§ és 39/B § alapján számított ( vállalkozási szintű) adóalapja nem haladja meg a 2.500.000,-(kettőés félmillió) forint összeget, mentesül az adó megfizetése alól. (2) A tevékenység évközi megkezdése, illetve megszűnése esetén az adóalanyt az (1) bekezdés szerinti adómentesség csak akkor illeti meg ha számított adóalapja időarányosan nem haladja meg (1) bekezdésben meghatározott összeghatárt, melynek számítása szempontjából minden megkezdett hónapot egész hónapnak kell tekinteni."
3701,2021-11-04 14:44:34,2021-11-04 14:44:34,7428,Bózsva,531006,1.0,5,,,,,,,
3700,2021-11-04 14:44:34,2021-11-04 14:44:34,7427,Borsodszirák,516799,1.9,5,,,,,,,
3699,2021-11-04 14:44:34,2021-11-04 14:44:34,7426,Borsodszentgyörgy,530207,1.8,5,,,,,,,
3698,2021-11-04 14:44:34,2021-11-04 14:44:34,7425,Borsodnádasd,505315,2.0,5,,1000000.0,25.0,0,,"# 25% mértékű adókedvezmény illeti meg azt a vállalkozót,akinek/amelynek a Htv.39.§(1)bekezdés,a 39/A.§ vagy 39/B.§alapján számított (vállalkozási szintű) adóalapja nem haladja meg az 1.000.000.-Ft-ot §",
3697,2021-11-04 14:44:34,2021-11-04 14:44:34,7424,Borsodivánka,506707,2.0,5,,,,,,,
